Reviewer id,Submission number,Bid
70,64,no
70,65,no
70,66,no
70,67,no
70,68,no
70,69,no
70,70,no
70,71,no
70,72,no
70,73,no
70,75,no
70,76,no
70,77,no
70,78,no
70,79,no
70,80,no
70,81,no
70,82,no
70,83,no
70,84,no
70,85,no
70,86,no
70,87,no
70,88,no
70,91,no
70,92,no
70,93,no
70,94,no
70,95,no
70,97,no
70,99,no
70,100,no
70,101,no
70,102,no
70,103,no
70,104,no
70,105,no
70,106,no
70,107,no
70,108,no
70,109,no
70,110,no
70,111,no
70,112,no
70,113,no
70,114,no
70,115,no
70,116,no
70,117,no
70,118,no
70,119,no
70,120,no
70,121,no
70,122,no
70,123,no
70,124,no
70,125,no
70,126,no
70,127,no
70,128,no
70,129,no
70,131,no
70,132,no
70,133,no
70,136,no
70,137,no
70,138,no
70,139,no
70,140,no
70,141,no
70,143,no
70,144,no
70,145,no
70,146,no
70,147,no
70,148,no
70,149,no
70,150,no
70,151,no
70,152,no
70,153,no
70,154,no
70,155,no
70,156,no
70,158,no
70,159,no
70,160,no
70,161,no
70,162,no
70,163,no
70,164,no
70,165,no
70,166,no
70,167,no
70,168,no
70,169,no
70,170,no
70,171,no
70,172,no
70,173,no
70,174,no
70,175,no
145,22,yes
145,32,yes
145,44,yes
145,52,yes
145,96,yes
145,161,yes
145,0,no
145,1,no
145,2,no
145,3,no
145,4,no
145,5,no
145,6,no
145,7,no
145,8,no
145,9,no
145,10,no
145,11,no
145,12,no
145,13,no
145,14,no
145,15,no
145,16,no
145,17,no
145,18,no
145,19,no
145,20,no
145,21,no
145,23,no
145,24,no
145,25,no
145,26,no
145,27,no
145,28,no
145,29,no
145,30,no
145,31,no
145,33,no
145,34,no
145,36,no
145,37,no
145,38,no
145,39,no
145,40,no
145,41,no
145,42,no
145,43,no
145,45,no
145,46,no
145,47,no
145,48,no
145,49,no
145,50,no
145,51,no
145,53,no
145,54,no
145,55,no
145,56,no
145,57,no
145,58,no
145,59,no
145,60,no
145,61,no
145,62,no
145,63,no
145,64,no
145,65,no
145,66,no
145,67,no
145,68,no
145,69,no
145,70,no
145,71,no
145,72,no
145,73,no
145,74,no
145,75,no
145,76,no
145,77,no
145,78,no
145,79,no
145,80,no
145,81,no
145,82,no
145,83,no
145,84,no
145,85,no
145,86,no
145,87,no
145,88,no
145,89,no
145,90,no
145,91,no
145,92,no
145,93,no
145,94,no
145,95,no
145,97,no
145,98,no
145,99,no
145,100,no
145,101,no
145,102,no
145,103,no
145,104,no
145,105,no
145,106,no
145,107,no
145,108,no
145,109,no
145,110,no
145,111,no
145,112,no
145,113,no
145,114,no
145,115,no
145,116,no
145,117,no
145,118,no
145,119,no
145,120,no
145,121,no
145,122,no
145,123,no
145,124,no
145,125,no
145,126,no
145,127,no
145,128,no
145,129,no
145,130,no
145,131,no
145,132,no
145,133,no
145,134,no
145,135,no
145,136,no
145,137,no
145,138,no
145,139,no
145,140,no
145,141,no
145,142,no
145,143,no
145,144,no
145,145,no
145,146,no
145,147,no
145,148,no
145,149,no
145,150,no
145,151,no
145,152,no
145,154,no
145,155,no
145,156,no
145,157,no
145,158,no
145,159,no
145,160,no
145,162,no
145,163,no
145,164,no
145,165,no
145,166,no
145,167,no
145,168,no
145,169,no
145,170,no
145,171,no
145,172,no
145,173,no
145,174,no
145,175,no
88,105,yes
88,118,yes
88,79,maybe
88,89,maybe
88,107,maybe
88,109,maybe
88,110,maybe
88,112,maybe
88,122,maybe
88,142,maybe
88,146,maybe
88,163,maybe
88,0,no
88,1,no
88,2,no
88,3,no
88,4,no
88,5,no
88,6,no
88,7,no
88,8,no
88,9,no
88,10,no
88,11,no
88,12,no
88,13,no
88,14,no
88,15,no
88,16,no
88,17,no
88,18,no
88,19,no
88,20,no
88,21,no
88,22,no
88,23,no
88,24,no
88,25,no
88,26,no
88,27,no
88,28,no
88,29,no
88,30,no
88,31,no
88,32,no
88,33,no
88,34,no
88,35,no
88,36,no
88,37,no
88,38,no
88,39,no
88,40,no
88,41,no
88,42,no
88,43,no
88,44,no
88,45,no
88,46,no
88,47,no
88,48,no
88,49,no
88,50,no
88,51,no
88,52,no
88,53,no
88,54,no
88,55,no
88,56,no
88,57,no
88,58,no
88,59,no
88,60,no
88,61,no
88,62,no
88,63,no
88,64,no
88,65,no
88,66,no
88,67,no
88,68,no
88,69,no
88,70,no
88,71,no
88,72,no
88,73,no
88,74,no
88,75,no
88,76,no
88,77,no
88,78,no
88,80,no
88,81,no
88,82,no
88,83,no
88,84,no
88,85,no
88,86,no
88,87,no
88,88,no
88,90,no
88,91,no
88,92,no
88,93,no
88,94,no
88,95,no
88,96,no
88,97,no
88,98,no
88,99,no
88,100,no
88,101,no
88,102,no
88,103,no
88,104,no
88,106,no
88,108,no
88,111,no
88,113,no
88,114,no
88,115,no
88,116,no
88,117,no
88,119,no
88,120,no
88,121,no
88,123,no
88,124,no
88,125,no
88,126,no
88,127,no
88,128,no
88,129,no
88,130,no
88,131,no
88,132,no
88,133,no
88,134,no
88,135,no
88,136,no
88,137,no
88,138,no
88,139,no
88,140,no
88,141,no
88,143,no
88,144,no
88,145,no
88,147,no
88,148,no
88,149,no
88,150,no
88,151,no
88,152,no
88,153,no
88,154,no
88,155,no
88,156,no
88,157,no
88,158,no
88,159,no
88,160,no
88,161,no
88,162,no
88,164,no
88,165,no
88,166,no
88,167,no
88,168,no
88,169,no
88,170,no
88,171,no
88,172,no
88,173,no
88,174,no
88,175,no
56,144,yes
56,12,maybe
56,15,maybe
56,18,maybe
56,19,maybe
56,47,maybe
56,53,maybe
56,75,maybe
56,80,maybe
56,101,maybe
56,122,maybe
56,143,maybe
56,162,maybe
56,0,no
56,1,no
56,2,no
56,3,no
56,4,no
56,5,no
56,6,no
56,7,no
56,8,no
56,10,no
56,11,no
56,13,no
56,14,no
56,16,no
56,17,no
56,20,no
56,21,no
56,22,no
56,23,no
56,24,no
56,25,no
56,26,no
56,27,no
56,30,no
56,31,no
56,32,no
56,33,no
56,34,no
56,35,no
56,36,no
56,37,no
56,38,no
56,39,no
56,40,no
56,41,no
56,42,no
56,43,no
56,44,no
56,45,no
56,46,no
56,48,no
56,49,no
56,50,no
56,51,no
56,52,no
56,54,no
56,56,no
56,57,no
56,58,no
56,59,no
56,60,no
56,61,no
56,62,no
56,63,no
56,64,no
56,65,no
56,66,no
56,67,no
56,68,no
56,69,no
56,70,no
56,71,no
56,72,no
56,73,no
56,76,no
56,77,no
56,78,no
56,79,no
56,81,no
56,82,no
56,83,no
56,84,no
56,85,no
56,86,no
56,87,no
56,88,no
56,89,no
56,90,no
56,91,no
56,92,no
56,93,no
56,94,no
56,95,no
56,96,no
56,97,no
56,98,no
56,99,no
56,100,no
56,102,no
56,103,no
56,104,no
56,105,no
56,106,no
56,107,no
56,108,no
56,109,no
56,110,no
56,111,no
56,112,no
56,113,no
56,114,no
56,115,no
56,116,no
56,117,no
56,118,no
56,119,no
56,120,no
56,121,no
56,123,no
56,125,no
56,126,no
56,127,no
56,128,no
56,129,no
56,130,no
56,132,no
56,133,no
56,134,no
56,135,no
56,136,no
56,137,no
56,138,no
56,139,no
56,141,no
56,142,no
56,145,no
56,146,no
56,147,no
56,148,no
56,149,no
56,150,no
56,151,no
56,152,no
56,153,no
56,154,no
56,155,no
56,156,no
56,157,no
56,158,no
56,159,no
56,160,no
56,161,no
56,163,no
56,164,no
56,165,no
56,166,no
56,167,no
56,168,no
56,169,no
56,170,no
56,171,no
56,172,no
56,173,no
56,174,no
56,175,no
39,15,yes
39,38,yes
39,75,yes
39,78,yes
39,89,yes
39,122,yes
39,169,yes
39,0,no
39,1,no
39,2,no
39,3,no
39,4,no
39,5,no
39,6,no
39,7,no
39,8,no
39,9,no
39,10,no
39,11,no
39,12,no
39,13,no
39,14,no
39,16,no
39,17,no
39,18,no
39,19,no
39,20,no
39,21,no
39,22,no
39,23,no
39,24,no
39,25,no
39,26,no
39,27,no
39,28,no
39,29,no
39,30,no
39,31,no
39,32,no
39,33,no
39,34,no
39,35,no
39,36,no
39,37,no
39,39,no
39,40,no
39,41,no
39,42,no
39,43,no
39,44,no
39,45,no
39,46,no
39,47,no
39,48,no
39,49,no
39,50,no
39,51,no
39,52,no
39,53,no
39,54,no
39,55,no
39,56,no
39,57,no
39,58,no
39,59,no
39,60,no
39,61,no
39,62,no
39,63,no
39,64,no
39,65,no
39,66,no
39,67,no
39,68,no
39,69,no
39,70,no
39,71,no
39,72,no
39,73,no
39,74,no
39,76,no
39,77,no
39,79,no
39,80,no
39,81,no
39,82,no
39,83,no
39,84,no
39,85,no
39,86,no
39,87,no
39,88,no
39,90,no
39,91,no
39,92,no
39,93,no
39,94,no
39,95,no
39,96,no
39,97,no
39,98,no
39,99,no
39,100,no
39,101,no
39,102,no
39,103,no
39,104,no
39,105,no
39,106,no
39,107,no
39,108,no
39,109,no
39,110,no
39,111,no
39,112,no
39,113,no
39,114,no
39,115,no
39,116,no
39,117,no
39,118,no
39,119,no
39,120,no
39,121,no
39,123,no
39,124,no
39,125,no
39,126,no
39,127,no
39,128,no
39,129,no
39,130,no
39,131,no
39,132,no
39,133,no
39,134,no
39,135,no
39,136,no
39,137,no
39,138,no
39,139,no
39,140,no
39,141,no
39,142,no
39,143,no
39,144,no
39,145,no
39,146,no
39,147,no
39,148,no
39,149,no
39,150,no
39,151,no
39,152,no
39,153,no
39,154,no
39,155,no
39,156,no
39,157,no
39,158,no
39,159,no
39,160,no
39,161,no
39,162,no
39,163,no
39,164,no
39,165,no
39,166,no
39,167,no
39,168,no
39,170,no
39,171,no
39,172,no
39,173,no
39,174,no
39,175,no
48,23,yes
48,47,yes
48,75,yes
48,76,yes
48,89,yes
48,143,yes
48,144,yes
48,7,maybe
48,15,maybe
48,19,maybe
48,56,maybe
48,78,maybe
48,94,maybe
48,97,maybe
48,121,maybe
48,130,maybe
48,134,maybe
48,149,maybe
48,157,maybe
48,164,maybe
48,170,maybe
48,0,no
48,1,no
48,2,no
48,3,no
48,4,no
48,5,no
48,6,no
48,8,no
48,9,no
48,10,no
48,11,no
48,12,no
48,13,no
48,14,no
48,16,no
48,17,no
48,18,no
48,20,no
48,21,no
48,22,no
48,24,no
48,25,no
48,26,no
48,27,no
48,28,no
48,29,no
48,31,no
48,32,no
48,33,no
48,34,no
48,35,no
48,36,no
48,37,no
48,38,no
48,39,no
48,40,no
48,41,no
48,42,no
48,43,no
48,44,no
48,45,no
48,46,no
48,48,no
48,49,no
48,50,no
48,51,no
48,52,no
48,53,no
48,54,no
48,55,no
48,57,no
48,58,no
48,59,no
48,60,no
48,61,no
48,62,no
48,63,no
48,64,no
48,65,no
48,66,no
48,67,no
48,68,no
48,69,no
48,70,no
48,72,no
48,73,no
48,74,no
48,77,no
48,79,no
48,80,no
48,81,no
48,82,no
48,83,no
48,84,no
48,85,no
48,86,no
48,87,no
48,88,no
48,90,no
48,91,no
48,92,no
48,93,no
48,95,no
48,96,no
48,98,no
48,99,no
48,100,no
48,101,no
48,102,no
48,103,no
48,104,no
48,105,no
48,106,no
48,107,no
48,108,no
48,109,no
48,110,no
48,112,no
48,113,no
48,114,no
48,115,no
48,116,no
48,117,no
48,118,no
48,119,no
48,120,no
48,122,no
48,123,no
48,124,no
48,125,no
48,126,no
48,127,no
48,128,no
48,129,no
48,131,no
48,132,no
48,133,no
48,135,no
48,136,no
48,137,no
48,138,no
48,139,no
48,140,no
48,141,no
48,142,no
48,145,no
48,146,no
48,147,no
48,148,no
48,150,no
48,151,no
48,152,no
48,153,no
48,154,no
48,155,no
48,156,no
48,158,no
48,159,no
48,160,no
48,161,no
48,162,no
48,163,no
48,165,no
48,166,no
48,167,no
48,168,no
48,169,no
48,171,no
48,172,no
48,173,no
48,174,no
48,175,no
142,40,yes
142,135,yes
142,18,maybe
142,92,maybe
142,0,no
142,1,no
142,2,no
142,3,no
142,4,no
142,5,no
142,6,no
142,7,no
142,8,no
142,9,no
142,10,no
142,11,no
142,12,no
142,13,no
142,14,no
142,15,no
142,16,no
142,17,no
142,19,no
142,20,no
142,21,no
142,22,no
142,23,no
142,24,no
142,25,no
142,26,no
142,27,no
142,28,no
142,29,no
142,30,no
142,31,no
142,32,no
142,33,no
142,34,no
142,35,no
142,36,no
142,37,no
142,38,no
142,39,no
142,41,no
142,42,no
142,43,no
142,44,no
142,45,no
142,46,no
142,47,no
142,48,no
142,49,no
142,50,no
142,51,no
142,52,no
142,53,no
142,54,no
142,55,no
142,56,no
142,57,no
142,58,no
142,59,no
142,60,no
142,61,no
142,62,no
142,63,no
142,64,no
142,65,no
142,66,no
142,67,no
142,68,no
142,69,no
142,70,no
142,71,no
142,72,no
142,73,no
142,74,no
142,75,no
142,76,no
142,77,no
142,78,no
142,79,no
142,80,no
142,81,no
142,82,no
142,83,no
142,84,no
142,85,no
142,86,no
142,87,no
142,88,no
142,89,no
142,90,no
142,91,no
142,93,no
142,94,no
142,95,no
142,96,no
142,97,no
142,98,no
142,99,no
142,100,no
142,101,no
142,102,no
142,103,no
142,104,no
142,105,no
142,106,no
142,107,no
142,108,no
142,109,no
142,110,no
142,111,no
142,112,no
142,113,no
142,114,no
142,115,no
142,116,no
142,117,no
142,118,no
142,119,no
142,120,no
142,121,no
142,122,no
142,123,no
142,124,no
142,125,no
142,126,no
142,127,no
142,128,no
142,129,no
142,130,no
142,131,no
142,132,no
142,133,no
142,134,no
142,136,no
142,137,no
142,138,no
142,139,no
142,140,no
142,141,no
142,142,no
142,143,no
142,144,no
142,145,no
142,146,no
142,147,no
142,148,no
142,149,no
142,150,no
142,151,no
142,152,no
142,153,no
142,154,no
142,155,no
142,156,no
142,157,no
142,158,no
142,159,no
142,160,no
142,161,no
142,162,no
142,163,no
142,164,no
142,165,no
142,166,no
142,167,no
142,168,no
142,169,no
142,170,no
142,171,no
142,172,no
142,173,no
142,174,no
142,175,no
106,5,yes
106,9,yes
106,148,yes
106,161,yes
106,0,no
106,1,no
106,2,no
106,3,no
106,4,no
106,6,no
106,7,no
106,8,no
106,10,no
106,11,no
106,12,no
106,13,no
106,14,no
106,15,no
106,16,no
106,17,no
106,18,no
106,19,no
106,20,no
106,21,no
106,22,no
106,23,no
106,24,no
106,25,no
106,26,no
106,27,no
106,28,no
106,29,no
106,30,no
106,31,no
106,32,no
106,33,no
106,34,no
106,35,no
106,36,no
106,37,no
106,38,no
106,39,no
106,40,no
106,41,no
106,42,no
106,43,no
106,44,no
106,45,no
106,46,no
106,47,no
106,48,no
106,49,no
106,50,no
106,51,no
106,52,no
106,53,no
106,54,no
106,55,no
106,56,no
106,57,no
106,58,no
106,59,no
106,60,no
106,61,no
106,62,no
106,63,no
106,64,no
106,65,no
106,66,no
106,67,no
106,68,no
106,69,no
106,70,no
106,71,no
106,72,no
106,73,no
106,74,no
106,75,no
106,76,no
106,77,no
106,78,no
106,79,no
106,80,no
106,81,no
106,82,no
106,83,no
106,84,no
106,85,no
106,86,no
106,87,no
106,88,no
106,89,no
106,90,no
106,91,no
106,92,no
106,93,no
106,94,no
106,95,no
106,96,no
106,97,no
106,98,no
106,99,no
106,100,no
106,101,no
106,102,no
106,103,no
106,104,no
106,105,no
106,106,no
106,107,no
106,108,no
106,109,no
106,110,no
106,111,no
106,112,no
106,113,no
106,114,no
106,115,no
106,116,no
106,117,no
106,118,no
106,119,no
106,120,no
106,121,no
106,122,no
106,123,no
106,124,no
106,125,no
106,126,no
106,127,no
106,128,no
106,129,no
106,130,no
106,131,no
106,132,no
106,133,no
106,134,no
106,135,no
106,136,no
106,137,no
106,138,no
106,139,no
106,140,no
106,141,no
106,142,no
106,143,no
106,144,no
106,145,no
106,146,no
106,147,no
106,149,no
106,150,no
106,151,no
106,152,no
106,153,no
106,154,no
106,155,no
106,156,no
106,157,no
106,158,no
106,159,no
106,160,no
106,162,no
106,163,no
106,164,no
106,165,no
106,166,no
106,167,no
106,168,no
106,169,no
106,170,no
106,171,no
106,172,no
106,173,no
106,174,no
106,175,no
31,33,yes
31,34,maybe
31,0,no
31,1,no
31,2,no
31,3,no
31,4,no
31,5,no
31,6,no
31,7,no
31,8,no
31,9,no
31,10,no
31,11,no
31,12,no
31,14,no
31,15,no
31,16,no
31,17,no
31,18,no
31,19,no
31,20,no
31,21,no
31,22,no
31,23,no
31,24,no
31,25,no
31,26,no
31,27,no
31,28,no
31,29,no
31,30,no
31,31,no
31,32,no
31,35,no
31,36,no
31,37,no
31,38,no
31,39,no
31,40,no
31,41,no
31,42,no
31,43,no
31,44,no
31,45,no
31,46,no
31,47,no
31,48,no
31,49,no
31,50,no
31,51,no
31,52,no
31,53,no
31,54,no
31,55,no
31,56,no
31,57,no
31,58,no
31,59,no
31,60,no
31,61,no
31,62,no
31,63,no
31,64,no
31,65,no
31,66,no
31,67,no
31,68,no
31,69,no
31,70,no
31,71,no
31,72,no
31,73,no
31,74,no
31,75,no
31,76,no
31,77,no
31,78,no
31,79,no
31,80,no
31,81,no
31,82,no
31,83,no
31,84,no
31,85,no
31,86,no
31,87,no
31,88,no
31,89,no
31,90,no
31,91,no
31,92,no
31,93,no
31,94,no
31,95,no
31,96,no
31,97,no
31,98,no
31,99,no
31,100,no
31,101,no
31,102,no
31,103,no
31,104,no
31,105,no
31,106,no
31,107,no
31,108,no
31,109,no
31,110,no
31,111,no
31,112,no
31,113,no
31,114,no
31,115,no
31,116,no
31,117,no
31,118,no
31,119,no
31,120,no
31,121,no
31,122,no
31,123,no
31,124,no
31,125,no
31,127,no
31,128,no
31,129,no
31,130,no
31,131,no
31,132,no
31,133,no
31,134,no
31,135,no
31,136,no
31,137,no
31,138,no
31,139,no
31,140,no
31,141,no
31,142,no
31,143,no
31,144,no
31,145,no
31,146,no
31,147,no
31,148,no
31,149,no
31,150,no
31,151,no
31,152,no
31,153,no
31,154,no
31,155,no
31,156,no
31,157,no
31,158,no
31,159,no
31,160,no
31,161,no
31,162,no
31,163,no
31,164,no
31,165,no
31,166,no
31,167,no
31,168,no
31,169,no
31,170,no
31,171,no
31,172,no
31,173,no
31,174,no
31,175,no
140,7,yes
140,26,yes
140,94,yes
140,98,yes
140,103,yes
140,109,yes
140,119,yes
140,128,yes
140,133,yes
140,149,yes
140,165,yes
140,168,yes
140,1,maybe
140,5,maybe
140,30,maybe
140,155,maybe
140,0,no
140,2,no
140,3,no
140,4,no
140,6,no
140,8,no
140,9,no
140,10,no
140,11,no
140,12,no
140,13,no
140,14,no
140,15,no
140,16,no
140,17,no
140,18,no
140,19,no
140,20,no
140,21,no
140,22,no
140,23,no
140,24,no
140,25,no
140,27,no
140,28,no
140,29,no
140,31,no
140,32,no
140,33,no
140,34,no
140,35,no
140,36,no
140,37,no
140,38,no
140,39,no
140,40,no
140,41,no
140,42,no
140,43,no
140,44,no
140,45,no
140,46,no
140,47,no
140,48,no
140,49,no
140,50,no
140,51,no
140,52,no
140,53,no
140,54,no
140,55,no
140,56,no
140,57,no
140,58,no
140,59,no
140,60,no
140,61,no
140,62,no
140,63,no
140,64,no
140,65,no
140,66,no
140,67,no
140,68,no
140,69,no
140,70,no
140,71,no
140,72,no
140,73,no
140,74,no
140,75,no
140,76,no
140,77,no
140,78,no
140,79,no
140,80,no
140,81,no
140,82,no
140,83,no
140,84,no
140,85,no
140,86,no
140,87,no
140,88,no
140,89,no
140,90,no
140,91,no
140,92,no
140,93,no
140,95,no
140,96,no
140,97,no
140,99,no
140,100,no
140,101,no
140,102,no
140,104,no
140,105,no
140,106,no
140,107,no
140,108,no
140,110,no
140,111,no
140,112,no
140,113,no
140,114,no
140,115,no
140,116,no
140,117,no
140,118,no
140,120,no
140,121,no
140,122,no
140,123,no
140,124,no
140,125,no
140,126,no
140,127,no
140,129,no
140,130,no
140,131,no
140,132,no
140,134,no
140,135,no
140,136,no
140,137,no
140,138,no
140,139,no
140,140,no
140,141,no
140,143,no
140,144,no
140,145,no
140,146,no
140,147,no
140,148,no
140,150,no
140,151,no
140,152,no
140,153,no
140,154,no
140,156,no
140,157,no
140,158,no
140,159,no
140,160,no
140,161,no
140,162,no
140,163,no
140,164,no
140,166,no
140,167,no
140,169,no
140,170,no
140,171,no
140,172,no
140,173,no
140,174,no
140,175,no
72,7,yes
72,24,yes
72,42,yes
72,32,maybe
72,84,maybe
72,153,maybe
72,169,maybe
72,0,no
72,1,no
72,2,no
72,3,no
72,4,no
72,5,no
72,6,no
72,8,no
72,9,no
72,10,no
72,11,no
72,12,no
72,13,no
72,14,no
72,15,no
72,16,no
72,17,no
72,18,no
72,19,no
72,20,no
72,21,no
72,22,no
72,23,no
72,25,no
72,26,no
72,27,no
72,28,no
72,29,no
72,30,no
72,31,no
72,33,no
72,34,no
72,35,no
72,36,no
72,37,no
72,38,no
72,39,no
72,40,no
72,41,no
72,43,no
72,44,no
72,45,no
72,46,no
72,47,no
72,48,no
72,49,no
72,50,no
72,51,no
72,52,no
72,53,no
72,54,no
72,55,no
72,56,no
72,57,no
72,58,no
72,59,no
72,60,no
72,61,no
72,62,no
72,63,no
72,64,no
72,65,no
72,66,no
72,67,no
72,68,no
72,69,no
72,70,no
72,71,no
72,72,no
72,73,no
72,74,no
72,75,no
72,76,no
72,77,no
72,78,no
72,79,no
72,80,no
72,81,no
72,82,no
72,83,no
72,85,no
72,86,no
72,87,no
72,88,no
72,89,no
72,90,no
72,91,no
72,92,no
72,93,no
72,94,no
72,95,no
72,96,no
72,97,no
72,98,no
72,99,no
72,100,no
72,101,no
72,102,no
72,103,no
72,104,no
72,105,no
72,106,no
72,107,no
72,108,no
72,109,no
72,110,no
72,111,no
72,112,no
72,113,no
72,114,no
72,115,no
72,116,no
72,117,no
72,118,no
72,119,no
72,120,no
72,121,no
72,122,no
72,123,no
72,124,no
72,125,no
72,126,no
72,127,no
72,128,no
72,129,no
72,130,no
72,131,no
72,132,no
72,133,no
72,134,no
72,135,no
72,136,no
72,137,no
72,138,no
72,139,no
72,140,no
72,141,no
72,142,no
72,143,no
72,144,no
72,145,no
72,146,no
72,147,no
72,148,no
72,149,no
72,150,no
72,151,no
72,152,no
72,154,no
72,155,no
72,156,no
72,157,no
72,158,no
72,159,no
72,160,no
72,161,no
72,162,no
72,163,no
72,164,no
72,165,no
72,166,no
72,167,no
72,168,no
72,170,no
72,171,no
72,172,no
72,173,no
72,174,no
72,175,no
112,27,maybe
112,33,maybe
112,34,maybe
112,45,maybe
112,61,maybe
112,75,maybe
112,118,maybe
112,144,maybe
112,0,no
112,1,no
112,2,no
112,3,no
112,4,no
112,5,no
112,6,no
112,7,no
112,8,no
112,9,no
112,10,no
112,11,no
112,12,no
112,13,no
112,14,no
112,15,no
112,16,no
112,17,no
112,18,no
112,19,no
112,20,no
112,21,no
112,22,no
112,23,no
112,24,no
112,25,no
112,26,no
112,28,no
112,29,no
112,30,no
112,31,no
112,32,no
112,35,no
112,36,no
112,37,no
112,38,no
112,39,no
112,40,no
112,41,no
112,42,no
112,43,no
112,44,no
112,46,no
112,47,no
112,48,no
112,49,no
112,50,no
112,51,no
112,52,no
112,53,no
112,54,no
112,55,no
112,56,no
112,57,no
112,58,no
112,59,no
112,60,no
112,62,no
112,63,no
112,64,no
112,65,no
112,66,no
112,67,no
112,68,no
112,69,no
112,70,no
112,71,no
112,72,no
112,73,no
112,74,no
112,76,no
112,77,no
112,78,no
112,79,no
112,80,no
112,81,no
112,82,no
112,83,no
112,84,no
112,85,no
112,86,no
112,87,no
112,88,no
112,89,no
112,90,no
112,91,no
112,92,no
112,93,no
112,94,no
112,95,no
112,96,no
112,97,no
112,98,no
112,99,no
112,100,no
112,101,no
112,102,no
112,103,no
112,104,no
112,105,no
112,106,no
112,107,no
112,108,no
112,109,no
112,110,no
112,111,no
112,112,no
112,113,no
112,114,no
112,115,no
112,116,no
112,117,no
112,119,no
112,120,no
112,121,no
112,122,no
112,123,no
112,124,no
112,125,no
112,126,no
112,127,no
112,128,no
112,129,no
112,130,no
112,131,no
112,132,no
112,133,no
112,134,no
112,135,no
112,136,no
112,137,no
112,138,no
112,139,no
112,140,no
112,141,no
112,142,no
112,143,no
112,145,no
112,146,no
112,147,no
112,148,no
112,149,no
112,150,no
112,151,no
112,152,no
112,153,no
112,154,no
112,155,no
112,156,no
112,157,no
112,158,no
112,159,no
112,160,no
112,161,no
112,162,no
112,163,no
112,164,no
112,165,no
112,166,no
112,167,no
112,168,no
112,169,no
112,170,no
112,171,no
112,172,no
112,173,no
112,174,no
112,175,no
131,15,maybe
131,27,maybe
131,31,maybe
131,33,maybe
131,48,maybe
131,49,maybe
131,54,maybe
131,75,maybe
131,77,maybe
131,78,maybe
131,98,maybe
131,105,maybe
131,107,maybe
131,108,maybe
131,110,maybe
131,111,maybe
131,114,maybe
131,122,maybe
131,125,maybe
131,142,maybe
131,170,maybe
131,0,no
131,1,no
131,2,no
131,3,no
131,4,no
131,5,no
131,6,no
131,7,no
131,8,no
131,9,no
131,10,no
131,11,no
131,12,no
131,13,no
131,14,no
131,16,no
131,17,no
131,18,no
131,19,no
131,20,no
131,21,no
131,22,no
131,23,no
131,24,no
131,25,no
131,26,no
131,28,no
131,29,no
131,30,no
131,32,no
131,34,no
131,35,no
131,36,no
131,37,no
131,38,no
131,39,no
131,40,no
131,41,no
131,42,no
131,43,no
131,44,no
131,45,no
131,46,no
131,47,no
131,50,no
131,51,no
131,52,no
131,53,no
131,55,no
131,56,no
131,57,no
131,58,no
131,59,no
131,60,no
131,61,no
131,62,no
131,63,no
131,64,no
131,65,no
131,66,no
131,67,no
131,68,no
131,69,no
131,70,no
131,71,no
131,72,no
131,73,no
131,74,no
131,76,no
131,79,no
131,80,no
131,81,no
131,82,no
131,83,no
131,84,no
131,85,no
131,86,no
131,87,no
131,88,no
131,89,no
131,90,no
131,91,no
131,92,no
131,93,no
131,94,no
131,95,no
131,96,no
131,97,no
131,99,no
131,100,no
131,101,no
131,102,no
131,103,no
131,104,no
131,106,no
131,109,no
131,112,no
131,113,no
131,115,no
131,116,no
131,117,no
131,118,no
131,119,no
131,120,no
131,121,no
131,123,no
131,124,no
131,126,no
131,127,no
131,128,no
131,129,no
131,130,no
131,131,no
131,132,no
131,133,no
131,134,no
131,135,no
131,136,no
131,137,no
131,138,no
131,139,no
131,140,no
131,141,no
131,143,no
131,144,no
131,145,no
131,146,no
131,147,no
131,148,no
131,149,no
131,150,no
131,151,no
131,152,no
131,153,no
131,154,no
131,155,no
131,156,no
131,157,no
131,158,no
131,159,no
131,160,no
131,161,no
131,162,no
131,163,no
131,164,no
131,165,no
131,166,no
131,167,no
131,168,no
131,169,no
131,171,no
131,172,no
131,173,no
131,174,no
131,175,no
84,46,yes
84,160,yes
84,26,maybe
84,36,maybe
84,40,maybe
84,99,maybe
84,122,maybe
84,126,maybe
84,148,maybe
84,0,no
84,1,no
84,2,no
84,3,no
84,4,no
84,5,no
84,6,no
84,7,no
84,8,no
84,9,no
84,10,no
84,11,no
84,12,no
84,13,no
84,14,no
84,15,no
84,16,no
84,17,no
84,18,no
84,19,no
84,20,no
84,21,no
84,22,no
84,23,no
84,24,no
84,25,no
84,27,no
84,28,no
84,29,no
84,30,no
84,31,no
84,32,no
84,33,no
84,34,no
84,35,no
84,37,no
84,38,no
84,39,no
84,41,no
84,42,no
84,43,no
84,44,no
84,45,no
84,47,no
84,48,no
84,49,no
84,50,no
84,51,no
84,52,no
84,53,no
84,54,no
84,55,no
84,56,no
84,57,no
84,58,no
84,59,no
84,60,no
84,61,no
84,62,no
84,63,no
84,64,no
84,65,no
84,66,no
84,67,no
84,68,no
84,69,no
84,70,no
84,71,no
84,72,no
84,73,no
84,74,no
84,75,no
84,76,no
84,77,no
84,78,no
84,79,no
84,80,no
84,81,no
84,82,no
84,83,no
84,84,no
84,85,no
84,86,no
84,87,no
84,88,no
84,89,no
84,90,no
84,91,no
