Reviewer id,Submission number,Bid
144,245,no
144,113,no
144,151,no
144,16,no
144,315,no
144,99,no
144,282,no
144,365,no
144,55,no
144,221,no
144,368,no
144,348,no
144,161,no
144,31,no
144,329,no
144,96,no
144,85,no
144,434,no
144,146,no
144,432,no
144,369,no
144,332,no
144,49,no
144,33,no
144,392,no
144,129,no
144,372,no
144,176,no
144,266,no
144,231,no
144,174,no
144,285,no
144,134,no
144,296,no
144,249,no
144,302,no
144,130,no
144,439,no
144,112,no
144,155,no
144,168,no
144,374,no
144,292,no
144,427,no
144,411,no
144,261,no
144,203,no
144,333,no
144,69,no
144,383,no
144,428,no
144,387,no
144,72,no
144,116,no
144,298,no
144,107,no
144,255,no
144,124,no
144,271,no
144,381,no
144,184,no
144,267,no
144,26,no
144,39,no
144,40,no
144,20,no
144,109,no
144,114,no
144,95,no
144,104,no
144,233,no
144,350,no
144,78,no
144,316,no
144,319,no
144,264,no
5,422,yes
5,410,yes
5,161,yes
5,219,maybe
5,266,maybe
5,86,maybe
5,138,maybe
5,182,maybe
5,326,maybe
5,323,maybe
5,81,maybe
5,336,maybe
5,165,maybe
5,189,maybe
5,94,maybe
5,83,no
5,186,no
5,288,no
5,395,no
5,180,no
5,127,no
5,312,no
5,111,no
5,386,no
5,423,no
5,243,no
5,272,no
5,59,no
5,402,no
5,401,no
5,159,no
5,299,no
5,396,no
5,64,no
5,38,no
5,32,no
5,293,no
5,363,no
5,37,no
5,207,no
5,177,no
5,100,no
5,17,no
5,171,no
5,97,no
5,217,no
5,295,no
5,29,no
5,284,no
5,84,no
5,408,no
5,8,no
5,2,no
5,148,no
5,24,no
5,254,no
5,305,no
5,227,no
5,283,no
5,258,no
5,425,no
5,205,no
5,316,no
5,102,no
5,65,no
5,349,no
5,44,no
5,121,no
5,178,no
5,354,no
5,265,no
5,92,no
5,357,no
5,215,no
5,418,no
5,375,no
5,211,no
5,437,no
5,229,no
5,7,no
5,63,no
5,385,no
5,355,no
5,166,no
5,353,no
5,9,no
5,260,no
5,200,no
5,341,no
5,115,no
5,233,no
5,179,no
5,294,no
5,22,no
5,318,no
5,110,no
5,319,no
5,220,no
5,206,no
5,192,no
5,420,no
5,320,no
5,399,no
5,246,no
5,225,no
5,195,no
5,66,no
5,170,no
5,209,no
5,391,no
5,335,no
5,82,no
5,251,no
5,352,no
5,213,no
5,377,no
5,143,no
5,47,no
5,424,no
5,327,no
5,185,no
5,162,no
5,287,no
5,167,no
5,279,no
5,50,no
5,79,no
5,361,no
5,216,no
5,117,no
5,119,no
5,281,no
5,417,no
5,256,no
5,14,no
5,54,no
5,13,no
5,77,no
5,28,no
5,228,no
5,71,no
5,360,no
5,440,no
5,101,no
5,60,no
5,45,no
5,137,no
5,73,no
5,4,no
5,371,no
5,89,no
5,152,no
5,78,no
5,334,no
5,41,no
5,224,no
5,141,no
5,426,no
5,172,no
5,202,no
5,236,no
5,153,no
5,313,no
5,441,no
5,429,no
5,15,no
5,183,no
5,156,no
5,201,no
5,308,no
5,208,no
5,270,no
5,140,no
5,135,no
5,244,no
5,393,no
5,105,no
5,193,no
5,367,no
5,160,no
5,12,no
5,414,no
5,70,no
5,36,no
5,120,no
5,406,no
5,23,no
5,74,no
5,242,no
5,43,no
5,147,no
5,317,no
5,61,no
5,259,no
5,297,no
5,196,no
5,390,no
5,169,no
5,306,no
5,27,no
5,230,no
5,347,no
5,412,no
5,98,no
5,388,no
5,394,no
5,398,no
5,321,no
5,21,no
5,145,no
5,253,no
5,122,no
5,350,no
5,356,no
5,226,no
5,384,no
5,199,no
5,344,no
5,188,no
5,421,no
5,345,no
5,379,no
5,407,no
5,415,no
5,133,no
5,322,no
5,123,no
5,337,no
5,252,no
5,87,no
5,247,no
5,433,no
5,301,no
5,68,no
5,190,no
5,409,no
5,262,no
5,142,no
5,197,no
5,376,no
5,210,no
5,198,no
5,275,no
5,214,no
5,419,no
5,435,no
5,30,no
5,397,no
5,57,no
5,18,no
5,416,no
5,187,no
5,25,no
5,268,no
5,362,no
5,93,no
5,403,no
5,264,no
5,125,no
5,389,no
5,3,no
5,400,no
5,52,no
5,351,no
5,290,no
5,149,no
5,136,no
5,278,no
5,370,no
5,1,no
5,314,no
5,241,no
5,291,no
5,194,no
5,276,no
5,158,no
5,274,no
5,239,no
5,11,no
5,62,no
5,90,no
5,310,no
5,76,no
5,343,no
5,154,no
5,373,no
5,338,no
5,88,no
5,382,no
5,67,no
5,58,no
5,342,no
5,126,no
5,364,no
5,330,no
5,144,no
5,10,no
5,128,no
5,311,no
5,404,no
5,257,no
5,413,no
5,436,no
5,118,no
5,175,no
5,245,no
5,151,no
5,104,no
5,16,no
5,315,no
5,99,no
5,55,no
5,221,no
5,368,no
5,348,no
5,304,no
5,31,no
5,329,no
5,96,no
5,85,no
5,434,no
5,146,no
5,332,no
5,33,no
5,392,no
5,129,no
5,372,no
5,176,no
5,231,no
5,174,no
5,139,no
5,80,no
5,296,no
5,134,no
5,249,no
5,302,no
5,130,no
5,439,no
5,112,no
5,168,no
5,374,no
5,292,no
5,411,no
5,261,no
5,203,no
5,333,no
5,35,no
5,69,no
5,383,no
5,387,no
5,116,no
5,298,no
5,107,no
5,124,no
5,271,no
5,381,no
5,267,no
5,26,no
5,39,no
5,40,no
5,20,no
5,109,no
5,114,no
5,95,no
5,346,no
5,75,no
5,340,no
5,303,no
5,106,no
5,325,no
5,132,no
5,91,no
5,212,no
5,300,no
5,359,no
5,164,no
5,181,no
5,0,no
5,285,no
5,204,no
5,238,no
5,48,no
5,19,no
5,250,no
5,378,no
5,235,no
5,328,no
5,173,no
5,46,no
5,269,no
5,56,no
5,51,no
5,280,no
5,155,no
5,222,no
5,103,no
5,273,no
5,307,no
5,286,no
5,366,no
5,113,no
5,427,no
5,289,no
5,131,no
5,191,no
5,438,no
5,365,no
5,309,no
5,282,no
5,53,no
5,405,no
5,331,no
5,232,no
5,248,no
5,324,no
5,34,no
5,428,no
5,157,no
5,234,no
5,263,no
5,218,no
5,72,no
5,108,no
5,255,no
5,223,no
5,163,no
5,42,no
5,150,no
5,431,no
5,277,no
5,240,no
5,5,no
5,184,no
5,430,no
5,358,no
5,432,no
5,339,no
5,369,no
5,6,no
5,237,no
5,49,no
5,380,no
61,159,yes
61,4,yes
61,233,yes
61,414,yes
61,2,yes
61,21,yes
61,234,yes
61,33,maybe
61,357,maybe
61,52,maybe
61,196,maybe
61,18,maybe
61,100,maybe
61,417,maybe
61,144,maybe
61,276,maybe
61,135,maybe
61,113,maybe
61,13,maybe
61,83,no
61,75,no
61,186,no
61,288,no
61,395,no
61,180,no
61,127,no
61,312,no
61,111,no
61,300,no
61,386,no
61,423,no
61,243,no
61,272,no
61,0,no
61,59,no
61,402,no
61,401,no
61,19,no
61,219,no
61,235,no
61,299,no
61,46,no
61,396,no
61,64,no
61,38,no
61,32,no
61,293,no
61,331,no
61,363,no
61,248,no
61,37,no
61,207,no
61,53,no
61,232,no
61,177,no
61,17,no
61,171,no
61,97,no
61,182,no
61,217,no
61,295,no
61,29,no
61,284,no
61,84,no
61,408,no
61,8,no
61,5,no
61,148,no
61,24,no
61,254,no
61,305,no
61,227,no
61,283,no
61,258,no
61,425,no
61,205,no
61,316,no
61,102,no
61,65,no
61,349,no
61,44,no
61,121,no
61,178,no
61,354,no
61,265,no
61,92,no
61,215,no
61,418,no
61,375,no
61,211,no
61,437,no
61,173,no
61,229,no
61,63,no
61,7,no
61,385,no
61,355,no
61,166,no
61,353,no
61,9,no
61,307,no
61,260,no
61,200,no
61,341,no
61,115,no
61,131,no
61,179,no
61,294,no
61,22,no
61,318,no
61,110,no
61,319,no
61,220,no
61,218,no
61,192,no
61,420,no
61,189,no
61,206,no
61,399,no
61,246,no
61,320,no
61,42,no
61,225,no
61,195,no
61,66,no
61,339,no
61,6,no
61,170,no
61,209,no
61,391,no
61,81,no
61,335,no
61,82,no
61,251,no
61,352,no
61,213,no
61,303,no
61,377,no
61,143,no
61,47,no
61,424,no
61,327,no
61,91,no
61,185,no
61,162,no
61,287,no
61,181,no
61,167,no
61,279,no
61,50,no
61,79,no
61,361,no
61,216,no
61,117,no
61,119,no
61,281,no
61,51,no
61,256,no
61,103,no
61,222,no
61,336,no
61,14,no
61,366,no
61,94,no
61,54,no
61,77,no
61,28,no
61,228,no
61,438,no
61,71,no
61,360,no
61,440,no
61,101,no
61,60,no
61,157,no
61,45,no
61,137,no
61,263,no
61,73,no
61,371,no
61,163,no
61,89,no
61,152,no
61,277,no
61,78,no
61,358,no
61,334,no
61,41,no
61,224,no
61,141,no
61,380,no
61,426,no
61,172,no
61,325,no
61,202,no
61,236,no
61,153,no
61,326,no
61,313,no
61,441,no
61,429,no
61,15,no
61,250,no
61,183,no
61,156,no
61,56,no
61,201,no
61,308,no
61,208,no
61,270,no
61,140,no
61,244,no
61,286,no
61,393,no
61,105,no
61,193,no
61,289,no
61,367,no
61,160,no
61,12,no
61,309,no
61,405,no
61,70,no
61,324,no
61,36,no
61,120,no
61,406,no
61,23,no
61,74,no
61,242,no
61,43,no
61,147,no
61,431,no
61,317,no
61,61,no
61,259,no
61,297,no
61,237,no
61,390,no
61,169,no
61,306,no
61,27,no
61,230,no
61,347,no
61,106,no
61,98,no
61,422,no
61,388,no
61,412,no
61,394,no
61,212,no
61,359,no
61,398,no
61,321,no
61,145,no
61,253,no
61,48,no
61,122,no
61,378,no
61,350,no
61,356,no
61,410,no
61,226,no
61,384,no
61,280,no
61,323,no
61,199,no
61,344,no
61,188,no
61,421,no
61,345,no
61,379,no
61,407,no
61,415,no
61,133,no
61,322,no
61,123,no
61,337,no
61,252,no
61,87,no
61,247,no
61,223,no
61,433,no
61,301,no
61,240,no
61,430,no
61,68,no
61,190,no
61,409,no
61,262,no
61,165,no
61,142,no
61,197,no
61,376,no
61,346,no
61,340,no
61,210,no
61,198,no
61,132,no
61,138,no
61,164,no
61,275,no
61,204,no
61,214,no
61,328,no
61,419,no
61,435,no
61,30,no
61,397,no
61,57,no
61,416,no
61,187,no
61,25,no
61,268,no
61,362,no
61,93,no
61,273,no
61,403,no
61,264,no
61,125,no
61,389,no
61,191,no
61,3,no
61,400,no
61,351,no
61,290,no
61,149,no
61,136,no
61,34,no
61,278,no
61,1,no
61,370,no
61,314,no
61,241,no
61,291,no
61,194,no
61,108,no
61,158,no
61,274,no
61,239,no
61,150,no
61,11,no
61,62,no
61,90,no
61,310,no
61,76,no
61,343,no
61,154,no
61,373,no
61,338,no
61,88,no
61,382,no
61,67,no
61,86,no
61,58,no
61,342,no
61,126,no
61,364,no
61,330,no
61,10,no
61,128,no
61,238,no
61,311,no
61,269,no
61,404,no
61,257,no
61,413,no
61,436,no
61,118,no
61,175,no
61,245,no
61,151,no
61,104,no
61,16,no
61,315,no
61,99,no
61,282,no
61,365,no
61,55,no
61,221,no
61,368,no
61,348,no
61,304,no
61,161,no
61,31,no
61,329,no
61,96,no
61,85,no
61,434,no
61,146,no
61,432,no
61,369,no
61,332,no
61,49,no
61,392,no
61,129,no
61,372,no
61,176,no
61,266,no
61,231,no
61,174,no
61,139,no
61,285,no
61,80,no
61,296,no
61,134,no
61,249,no
61,302,no
61,130,no
61,439,no
61,112,no
61,155,no
61,95,no
61,168,no
61,374,no
61,292,no
61,427,no
61,411,no
61,261,no
61,203,no
61,333,no
61,35,no
61,69,no
61,383,no
61,428,no
61,72,no
61,116,no
61,298,no
61,107,no
61,255,no
61,124,no
61,271,no
61,381,no
61,184,no
61,267,no
61,26,no
61,39,no
61,40,no
61,20,no
61,109,no
61,114,no
61,387,no
86,416,yes
86,338,maybe
86,7,maybe
86,83,no
86,75,no
86,186,no
86,288,no
86,395,no
86,180,no
86,127,no
86,312,no
86,111,no
86,300,no
86,386,no
86,423,no
86,243,no
86,272,no
86,0,no
86,59,no
86,402,no
86,401,no
86,159,no
86,19,no
86,219,no
86,235,no
86,299,no
86,46,no
86,396,no
86,64,no
86,38,no
86,32,no
86,293,no
86,331,no
86,363,no
86,248,no
86,37,no
86,207,no
86,53,no
86,232,no
86,177,no
86,100,no
86,17,no
86,234,no
86,171,no
86,97,no
86,182,no
86,217,no
86,295,no
86,29,no
86,284,no
86,84,no
86,408,no
86,8,no
86,5,no
86,2,no
86,148,no
86,24,no
86,254,no
86,305,no
86,227,no
86,283,no
86,258,no
86,425,no
86,205,no
86,316,no
86,102,no
86,65,no
86,349,no
86,44,no
86,121,no
86,178,no
86,354,no
86,265,no
86,92,no
86,357,no
86,215,no
86,418,no
86,375,no
86,211,no
86,437,no
86,173,no
86,229,no
86,63,no
86,385,no
86,355,no
86,166,no
86,353,no
86,9,no
86,307,no
86,260,no
86,200,no
86,341,no
86,115,no
86,131,no
86,233,no
86,179,no
86,294,no
86,22,no
86,318,no
86,110,no
86,319,no
86,220,no
86,218,no
86,192,no
86,420,no
86,189,no
86,206,no
86,399,no
86,246,no
86,320,no
86,42,no
86,225,no
86,195,no
86,66,no
86,339,no
86,6,no
86,170,no
86,209,no
86,391,no
86,81,no
86,335,no
86,82,no
86,251,no
86,352,no
86,213,no
86,303,no
86,377,no
86,143,no
86,47,no
86,424,no
86,327,no
86,91,no
86,185,no
86,162,no
86,287,no
86,181,no
86,167,no
86,279,no
86,50,no
86,79,no
86,361,no
86,216,no
86,117,no
86,119,no
86,281,no
86,51,no
86,417,no
86,256,no
86,103,no
86,222,no
86,336,no
86,14,no
86,366,no
86,13,no
86,94,no
86,54,no
86,77,no
86,28,no
86,228,no
86,438,no
86,71,no
86,360,no
86,440,no
86,101,no
86,60,no
86,157,no
86,45,no
86,137,no
86,263,no
86,73,no
86,4,no
86,163,no
86,371,no
86,89,no
86,152,no
86,277,no
86,78,no
86,358,no
86,334,no
86,41,no
86,224,no
86,141,no
86,380,no
86,426,no
86,172,no
86,325,no
86,202,no
86,236,no
86,153,no
86,326,no
86,313,no
86,441,no
86,429,no
86,15,no
86,250,no
86,183,no
86,156,no
86,56,no
86,201,no
86,308,no
86,208,no
86,270,no
86,140,no
86,135,no
86,244,no
86,286,no
86,393,no
86,105,no
86,193,no
86,289,no
86,367,no
86,160,no
86,12,no
86,414,no
86,309,no
86,405,no
86,70,no
86,324,no
86,36,no
86,120,no
86,406,no
86,23,no
86,74,no
86,242,no
86,43,no
86,147,no
86,431,no
86,317,no
86,61,no
86,259,no
86,297,no
86,237,no
86,196,no
86,390,no
86,169,no
86,306,no
86,27,no
86,230,no
86,347,no
86,106,no
86,98,no
86,422,no
86,388,no
86,412,no
86,394,no
86,212,no
86,359,no
86,398,no
86,321,no
86,21,no
86,145,no
86,253,no
86,48,no
86,122,no
86,378,no
86,350,no
86,356,no
86,410,no
86,226,no
86,384,no
86,280,no
86,323,no
86,199,no
86,344,no
86,188,no
86,421,no
86,345,no
86,379,no
86,407,no
86,415,no
86,133,no
86,322,no
86,123,no
86,337,no
86,252,no
86,87,no
86,247,no
86,223,no
86,433,no
86,301,no
86,240,no
86,430,no
86,68,no
86,190,no
86,409,no
86,262,no
86,165,no
86,142,no
86,197,no
86,376,no
86,346,no
86,340,no
86,210,no
86,198,no
86,132,no
86,138,no
86,164,no
86,275,no
86,204,no
86,214,no
86,328,no
86,419,no
86,435,no
86,30,no
86,397,no
86,57,no
86,18,no
86,187,no
86,25,no
86,268,no
86,362,no
86,93,no
86,273,no
86,403,no
86,264,no
86,125,no
86,389,no
86,191,no
86,3,no
86,400,no
86,52,no
86,351,no
86,290,no
86,149,no
86,136,no
86,34,no
86,278,no
86,1,no
86,370,no
86,314,no
86,241,no
86,291,no
86,194,no
86,276,no
86,108,no
86,158,no
86,274,no
86,239,no
86,150,no
86,11,no
86,62,no
86,90,no
86,310,no
86,76,no
86,343,no
86,154,no
86,373,no
86,88,no
86,382,no
86,67,no
86,86,no
86,58,no
86,342,no
86,126,no
86,364,no
86,330,no
86,144,no
86,10,no
86,128,no
86,238,no
86,311,no
86,269,no
86,404,no
86,257,no
86,413,no
86,436,no
86,118,no
86,175,no
86,245,no
86,113,no
86,151,no
86,104,no
86,16,no
86,315,no
86,99,no
86,282,no
86,365,no
86,55,no
86,221,no
86,368,no
86,348,no
86,304,no
86,161,no
86,31,no
86,329,no
86,96,no
86,85,no
86,434,no
86,146,no
86,432,no
86,369,no
86,332,no
86,49,no
86,33,no
86,392,no
86,129,no
86,372,no
86,176,no
86,266,no
86,231,no
86,174,no
86,139,no
86,285,no
86,80,no
86,296,no
86,134,no
86,249,no
86,302,no
86,130,no
86,439,no
86,112,no
86,155,no
86,95,no
86,168,no
86,374,no
86,292,no
86,427,no
86,411,no
86,261,no
86,203,no
86,333,no
86,35,no
86,69,no
86,383,no
86,428,no
86,72,no
86,116,no
86,298,no
86,107,no
86,255,no
86,124,no
86,271,no
86,381,no
86,184,no
86,267,no
86,26,no
86,39,no
86,40,no
86,20,no
86,109,no
86,114,no
86,387,no
117,255,yes
117,269,yes
117,0,yes
117,62,yes
117,48,maybe
117,191,maybe
117,303,maybe
117,325,maybe
117,266,maybe
117,312,maybe
117,326,maybe
117,314,maybe
117,273,maybe
117,161,maybe
117,83,no
117,75,no
117,186,no
117,395,no
117,180,no
117,127,no
117,111,no
117,300,no
117,386,no
117,423,no
117,243,no
117,272,no
117,59,no
117,402,no
117,401,no
117,159,no
117,19,no
117,219,no
117,235,no
117,299,no
117,46,no
117,396,no
117,64,no
117,38,no
117,32,no
117,293,no
117,331,no
117,363,no
117,248,no
117,37,no
117,207,no
117,53,no
117,177,no
117,100,no
117,17,no
117,234,no
117,171,no
117,97,no
117,182,no
117,217,no
117,295,no
117,29,no
117,284,no
117,84,no
117,408,no
117,8,no
117,5,no
117,2,no
117,148,no
117,24,no
117,254,no
117,305,no
117,227,no
117,283,no
117,258,no
117,425,no
117,205,no
117,316,no
117,102,no
117,65,no
117,349,no
117,44,no
117,121,no
117,178,no
117,354,no
117,265,no
117,92,no
117,357,no
117,215,no
117,418,no
117,375,no
117,211,no
117,437,no
117,173,no
117,229,no
117,63,no
117,385,no
117,355,no
117,166,no
117,353,no
117,9,no
117,260,no
117,200,no
117,341,no
117,115,no
117,233,no
117,179,no
117,294,no
117,22,no
117,318,no
117,110,no
117,319,no
117,220,no
117,218,no
117,192,no
117,420,no
117,189,no
117,206,no
117,399,no
117,246,no
117,320,no
117,42,no
117,225,no
117,195,no
117,66,no
117,339,no
117,6,no
117,170,no
117,209,no
117,391,no
117,81,no
117,335,no
117,82,no
117,251,no
117,352,no
117,213,no
117,377,no
117,143,no
117,47,no
117,424,no
117,327,no
117,91,no
117,185,no
117,287,no
117,181,no
117,167,no
117,279,no
117,50,no
117,79,no
117,361,no
117,216,no
117,117,no
117,119,no
117,281,no
117,417,no
117,256,no
117,103,no
117,336,no
117,14,no
117,366,no
117,13,no
117,94,no
117,54,no
117,77,no
117,28,no
117,228,no
117,71,no
117,360,no
117,440,no
117,101,no
117,60,no
117,45,no
117,137,no
117,263,no
117,73,no
117,4,no
117,163,no
117,371,no
117,89,no
117,152,no
117,277,no
117,78,no
117,358,no
117,334,no
117,41,no
117,224,no
117,141,no
117,380,no
117,426,no
117,172,no
117,202,no
117,236,no
117,153,no
117,313,no
117,441,no
117,429,no
117,15,no
117,250,no
117,183,no
117,156,no
117,56,no
117,201,no
117,308,no
117,208,no
117,270,no
117,140,no
117,135,no
117,244,no
117,393,no
117,105,no
117,193,no
117,289,no
117,367,no
117,160,no
117,12,no
117,414,no
117,309,no
117,70,no
117,324,no
117,36,no
117,120,no
117,406,no
117,23,no
117,74,no
117,242,no
117,43,no
117,147,no
117,431,no
117,317,no
117,61,no
117,259,no
117,237,no
117,196,no
117,390,no
117,169,no
117,306,no
117,27,no
117,230,no
117,347,no
117,106,no
117,98,no
117,422,no
117,388,no
117,412,no
117,394,no
117,212,no
117,359,no
117,398,no
117,321,no
117,21,no
117,145,no
117,253,no
117,122,no
117,378,no
117,350,no
117,356,no
117,410,no
117,226,no
117,384,no
117,199,no
117,344,no
117,188,no
117,421,no
117,345,no
117,379,no
117,407,no
117,415,no
117,133,no
117,322,no
117,123,no
117,337,no
117,252,no
117,87,no
117,247,no
117,223,no
117,433,no
117,301,no
117,68,no
117,190,no
117,409,no
117,262,no
117,142,no
117,197,no
117,376,no
117,340,no
117,210,no
117,198,no
117,132,no
117,164,no
117,275,no
117,204,no
117,214,no
117,328,no
117,419,no
117,435,no
117,30,no
117,397,no
117,57,no
117,18,no
117,416,no
117,187,no
117,25,no
117,268,no
117,362,no
117,93,no
117,403,no
117,264,no
117,125,no
117,389,no
117,3,no
117,400,no
117,52,no
117,351,no
117,290,no
117,149,no
117,136,no
117,34,no
117,278,no
117,1,no
117,370,no
117,241,no
117,291,no
117,194,no
117,276,no
117,108,no
117,158,no
117,274,no
117,239,no
117,150,no
117,11,no
117,90,no
117,310,no
117,76,no
117,343,no
117,154,no
117,373,no
117,338,no
117,88,no
117,382,no
117,86,no
117,58,no
117,342,no
117,126,no
117,364,no
117,330,no
117,144,no
117,10,no
117,128,no
117,238,no
117,311,no
117,404,no
117,257,no
117,413,no
117,436,no
117,118,no
117,175,no
117,245,no
117,151,no
117,104,no
117,16,no
117,315,no
117,99,no
117,365,no
117,55,no
117,221,no
117,368,no
117,348,no
117,304,no
117,31,no
117,329,no
117,96,no
117,85,no
117,434,no
117,146,no
117,432,no
117,369,no
117,332,no
117,49,no
117,33,no
117,392,no
117,129,no
117,372,no
117,176,no
117,231,no
117,174,no
117,139,no
117,285,no
117,80,no
117,296,no
117,134,no
117,249,no
117,302,no
117,130,no
117,439,no
117,112,no
117,155,no
117,168,no
117,374,no
117,292,no
117,427,no
117,411,no
117,261,no
117,203,no
117,333,no
117,35,no
117,69,no
117,383,no
117,428,no
117,387,no
117,116,no
117,298,no
117,107,no
117,124,no
117,271,no
117,381,no
117,267,no
117,26,no
117,39,no
117,40,no
117,20,no
117,109,no
117,114,no
117,95,no
117,346,no
117,288,no
117,67,no
117,138,no
117,162,no
117,7,no
117,51,no
117,280,no
117,323,no
117,222,no
117,307,no
117,286,no
117,113,no
117,131,no
117,438,no
117,405,no
117,282,no
117,232,no
117,157,no
117,72,no
117,240,no
117,430,no
117,184,no
117,297,no
117,165,no
146,129,yes
146,302,yes
146,248,yes
146,269,yes
146,266,yes
146,56,yes
146,32,yes
146,192,yes
146,255,maybe
146,361,maybe
146,419,maybe
146,331,maybe
146,282,maybe
146,173,maybe
146,176,maybe
146,422,maybe
146,62,maybe
146,358,maybe
146,49,maybe
146,161,maybe
146,251,maybe
146,83,no
146,75,no
146,186,no
146,288,no
146,395,no
146,180,no
146,127,no
146,312,no
146,111,no
146,300,no
146,386,no
146,423,no
146,243,no
146,272,no
146,0,no
146,59,no
146,402,no
146,401,no
146,159,no
146,19,no
146,219,no
146,235,no
146,299,no
146,46,no
146,396,no
146,64,no
146,38,no
146,293,no
146,363,no
146,37,no
146,207,no
146,53,no
146,232,no
146,177,no
146,100,no
146,17,no
146,234,no
146,171,no
146,97,no
146,182,no
146,217,no
146,295,no
146,29,no
146,284,no
146,84,no
146,408,no
146,8,no
146,5,no
146,2,no
146,148,no
146,24,no
146,254,no
146,305,no
146,227,no
146,283,no
146,258,no
146,425,no
146,205,no
146,316,no
146,102,no
146,65,no
146,349,no
146,44,no
146,121,no
146,178,no
146,354,no
146,265,no
146,92,no
146,357,no
146,215,no
146,418,no
146,375,no
146,211,no
146,437,no
146,229,no
146,7,no
146,63,no
146,385,no
146,355,no
146,166,no
146,353,no
146,9,no
146,307,no
146,260,no
146,200,no
146,341,no
146,115,no
146,131,no
146,233,no
146,179,no
146,294,no
146,22,no
146,318,no
146,110,no
146,319,no
146,220,no
146,218,no
146,420,no
146,206,no
146,189,no
146,320,no
146,399,no
146,246,no
146,42,no
146,225,no
146,195,no
146,66,no
146,339,no
146,6,no
146,170,no
146,209,no
146,391,no
146,81,no
146,335,no
146,82,no
146,352,no
146,213,no
146,303,no
146,377,no
146,143,no
146,47,no
146,424,no
146,327,no
146,91,no
146,185,no
146,162,no
146,287,no
146,181,no
146,167,no
146,279,no
146,50,no
146,79,no
146,216,no
146,117,no
146,119,no
146,281,no
146,51,no
146,417,no
146,256,no
146,103,no
146,222,no
146,336,no
146,14,no
146,366,no
146,13,no
146,94,no
146,54,no
146,77,no
146,28,no
146,228,no
146,438,no
146,71,no
146,360,no
146,440,no
146,101,no
146,60,no
146,157,no
146,45,no
146,137,no
146,263,no
146,73,no
146,4,no
146,163,no
146,371,no
146,89,no
146,152,no
146,277,no
146,78,no
146,334,no
146,41,no
146,224,no
146,141,no
146,380,no
146,426,no
146,172,no
146,325,no
146,202,no
146,236,no
146,153,no
146,326,no
146,313,no
146,441,no
146,429,no
146,15,no
146,250,no
146,183,no
146,156,no
146,201,no
146,308,no
146,208,no
146,270,no
146,140,no
146,135,no
146,244,no
146,286,no
146,393,no
146,105,no
146,193,no
146,289,no
146,367,no
146,160,no
146,12,no
146,414,no
146,309,no
146,405,no
146,70,no
146,324,no
146,36,no
146,120,no
146,406,no
146,23,no
146,74,no
146,242,no
146,43,no
146,147,no
146,431,no
146,317,no
146,61,no
146,259,no
146,297,no
146,237,no
146,196,no
146,390,no
146,169,no
146,306,no
146,27,no
146,230,no
146,347,no
146,106,no
146,98,no
146,412,no
146,388,no
146,394,no
146,212,no
146,359,no
146,398,no
146,321,no
146,21,no
146,145,no
146,253,no
146,48,no
146,122,no
146,378,no
146,350,no
146,356,no
146,410,no
146,226,no
146,384,no
146,280,no
146,323,no
146,199,no
146,344,no
146,188,no
146,421,no
146,345,no
146,379,no
146,407,no
146,415,no
146,133,no
146,322,no
146,123,no
146,337,no
146,252,no
146,87,no
146,247,no
146,223,no
146,433,no
146,301,no
146,240,no
146,430,no
146,68,no
146,190,no
146,409,no
146,262,no
146,165,no
146,142,no
146,197,no
146,376,no
146,346,no
146,340,no
146,210,no
146,198,no
146,132,no
146,138,no
146,164,no
146,275,no
146,204,no
146,214,no
146,328,no
146,435,no
146,30,no
146,397,no
146,57,no
146,18,no
146,416,no
146,187,no
146,25,no
146,268,no
146,362,no
146,93,no
146,273,no
146,403,no
146,264,no
146,125,no
146,389,no
146,191,no
146,3,no
146,400,no
146,52,no
146,351,no
146,290,no
146,149,no
146,136,no
146,34,no
146,278,no
146,1,no
146,370,no
146,314,no
146,241,no
146,291,no
146,194,no
146,276,no
146,108,no
146,158,no
146,274,no
146,239,no
146,150,no
146,11,no
146,90,no
146,310,no
146,76,no
146,343,no
146,154,no
146,373,no
146,338,no
146,88,no
146,382,no
146,67,no
146,86,no
146,58,no
146,342,no
146,126,no
146,364,no
146,330,no
146,144,no
146,10,no
146,128,no
146,238,no
146,311,no
146,404,no
146,257,no
146,413,no
146,436,no
146,118,no
146,175,no
146,245,no
146,113,no
146,151,no
146,104,no
146,16,no
146,315,no
146,99,no
146,365,no
146,55,no
146,221,no
146,368,no
146,348,no
146,304,no
146,31,no
146,329,no
146,96,no
146,85,no
146,434,no
146,146,no
146,432,no
146,369,no
146,332,no
146,33,no
146,392,no
146,372,no
146,231,no
146,174,no
146,139,no
146,285,no
146,80,no
146,296,no
146,134,no
146,249,no
146,130,no
146,439,no
146,112,no
146,155,no
146,95,no
146,168,no
146,374,no
146,292,no
146,427,no
146,411,no
146,261,no
146,203,no
146,333,no
146,35,no
146,69,no
146,383,no
146,428,no
146,72,no
146,116,no
146,298,no
146,107,no
146,124,no
146,271,no
146,381,no
146,184,no
146,267,no
146,26,no
146,39,no
146,40,no
146,20,no
146,109,no
146,114,no
146,387,no
157,191,maybe
157,419,maybe
157,52,maybe
157,148,maybe
157,108,maybe
157,169,maybe
157,83,no
157,75,no
157,186,no
157,288,no
157,395,no
157,180,no
157,127,no
157,312,no
157,111,no
157,300,no
157,386,no
157,423,no
157,243,no
157,272,no
157,0,no
157,59,no
